Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2024-02-01,Joshua,Gottheimer,"US Congressman",TTD,"Trade Desk Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",MSCI,"MSCI Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",MS,"Morgan Stanley",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",MRNA,"Moderna Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Michael,Mccaul,"US Congressman",OXY,"Occidental Pet",75000,Buy,"By Spouse. Traded $50,001 to $100,000 ."
2024-02-01,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",8000,Buy,"Traded $1,001 To $15,000 . By Spouse."
2024-02-01,Rohit,Khanna,"US Congressman",TFC,"Truist Financi",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-01,Rohit,Khanna,"US Congressman",KKR,"KKR & Company ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-01,Rohit,Khanna,"US Congressman",KEY,Keycorp,16001,Buy,"By Dependent Child,. Traded $2,002 to $30,000 ."
2024-02-01,Rohit,Khanna,"US Congressman",SYY,"Sysco Corp",16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",FSLR,"First Solar In",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",EXAS,"Exact Sciences",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",DE,"Deere & Compan",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",LNG,"Cheniere Energ",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Joshua,Gottheimer,"US Congressman",SCHW,"The Charles Sc",8000,Sell,"Traded $1,001 to $15,000 ."
2024-02-01,Virginia,Foxx,"US Congressman",HTGC,"Hercules Techn",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-01,Earl,Blumenauer,"US Congressman",GOOGL,"Alphabet Cl A",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
"Downloaded from Barchart.com as of 05-11-2024 09:56pm CDT"
